,GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,HD01_VD03,HD01_VD04,HD01_VD05,HD01_VD06,HD01_VD07,HD01_VD08,HD01_VD09,HD01_VD10,HD01_VD11,HD01_VD12,HD01_VD13,HD01_VD14,HD01_VD15,HD01_VD16,HD01_VD17,HD01_VD18,HD01_VD19,HD01_VD20,HD01_VD21,HD01_VD22,HD01_VD23,HD01_VD24,HD01_VD25,HD01_VD26,HD01_VD27,HD01_VD28,HD01_VD29,HD01_VD30,HD01_VD31,HD01_VD32,HD01_VD33,HD01_VD34,HD01_VD35,HD01_VD36,HD01_VD37,HD01_VD38,HD01_VD39,HD01_VD40,HD01_VD41,HD01_VD42,HD01_VD43,HD01_VD44,HD01_VD45,HD01_VD46,HD01_VD47,HD01_VD48,HD01_VD49,HD01_VD50,HD01_VD51,HD01_VD52,HD01_VD53,HD01_VD54,HD01_VD55,HD01_VD56,HD01_VD57,HD01_VD58,HD01_VD59,HD01_VD60,HD01_VD61,HD01_VD62,HD01_VD63,HD01_VD64,county,COUNTY,geometry
1881,1500000US360470295001,360470295001,"Block Group 1, Census Tract 295, Kings County, New York",81,18,0,0,0,0,0,0,18,0,16,0,0,0,0,0,0,16,0,20,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,19,19,0,0,0,0,0,0,0,36047,047,"POLYGON ((-73.932378 40.684565, -73.93252199999999 40.685298, -73.93266899999999 40.686032, -73.92975 40.686366, -73.929591 40.685635, -73.929452 40.684903, -73.932378 40.684565))"
1882,1500000US360470295002,360470295002,"Block Group 2, Census Tract 295, Kings County, New York",214,47,0,0,0,0,0,0,19,28,0,0,0,0,0,0,0,0,0,23,0,0,0,0,23,0,0,0,36,36,0,0,0,0,0,0,0,34,0,16,0,18,0,0,0,0,18,9,9,0,0,0,0,0,0,56,40,7,0,0,0,0,0,9,36047,047,"POLYGON ((-73.932086 40.6831, -73.93222999999999 40.683833, -73.932378 40.684565, -73.929452 40.684903, -73.929309 40.684169, -73.92916099999999 40.683437, -73.932086 40.6831))"
1883,1500000US360470295003,360470295003,"Block Group 3, Census Tract 295, Kings County, New York",341,82,0,0,0,0,0,0,52,30,38,0,0,0,0,0,0,38,0,40,0,0,0,0,0,0,40,0,96,10,37,9,10,0,0,30,0,30,0,10,20,0,0,0,0,0,16,0,6,10,0,0,0,0,0,39,25,14,0,0,0,0,0,0,36047,047,"POLYGON ((-73.93222999999999 40.683833, -73.932086 40.6831, -73.935008 40.682764, -73.935155 40.683497, -73.9353 40.684229, -73.932378 40.684565, -73.93222999999999 40.683833))"
1884,1500000US360470295004,360470295004,"Block Group 4, Census Tract 295, Kings County, New York",294,47,0,0,0,0,0,0,31,16,21,0,0,0,0,0,0,21,0,71,0,0,0,0,17,0,54,0,38,0,0,0,0,5,33,0,0,63,19,34,10,0,0,0,0,0,22,10,12,0,0,0,0,0,0,32,32,0,0,0,0,0,0,0,36047,047,"POLYGON ((-73.93252199999999 40.685298, -73.932378 40.684565, -73.9353 40.684229, -73.93544399999999 40.684963, -73.93558999999999 40.685695, -73.93266899999999 40.686032, -73.93252199999999 40.685298))"
1885,1500000US360470296001,360470296001,"Block Group 1, Census Tract 296, Kings County, New York",473,67,0,0,0,33,0,0,34,0,41,0,0,0,0,0,0,41,0,184,0,0,0,21,0,87,76,0,25,0,9,0,16,0,0,0,0,88,26,62,0,0,0,0,0,0,39,0,25,0,14,0,0,0,0,29,12,17,0,0,0,0,0,0,36047,047,"POLYGON ((-73.992036 40.603651, -73.991455 40.604209, -73.99087299999999 40.60477, -73.988643 40.603421, -73.989808 40.602303, -73.99038999999999 40.601743, -73.99261899999999 40.60309, -73.992036 40.603651))"
1886,1500000US360470296002,360470296002,"Block Group 2, Census Tract 296, Kings County, New York",352,17,0,0,0,0,0,0,17,0,69,17,0,0,0,0,38,14,0,62,0,0,0,0,12,7,43,0,38,0,0,0,38,0,0,0,0,39,0,0,20,0,19,0,0,0,41,14,27,0,0,0,0,0,0,86,54,32,0,0,0,0,0,0,36047,047,"POLYGON ((-73.99038999999999 40.601743, -73.990972 40.601185, -73.99159899999999 40.600581, -73.99305099999999 40.601476, -73.994823 40.599764, -73.995594 40.600233, -73.993201 40.602534, -73.99261899999999 40.60309, -73.99038999999999 40.601743))"
1887,1500000US360470296003,360470296003,"Block Group 3, Census Tract 296, Kings County, New York",351,24,0,0,0,0,0,0,24,0,67,0,33,0,0,0,0,34,0,113,0,0,0,0,0,0,113,0,49,0,0,34,0,0,15,0,0,40,14,26,0,0,0,0,0,0,25,0,25,0,0,0,0,0,0,33,33,0,0,0,0,0,0,0,36047,047,"POLYGON ((-73.995932 40.597579, -73.994107 40.599333, -73.994823 40.599764, -73.99305099999999 40.601476, -73.99159899999999 40.600581, -73.993363 40.598889, -73.99522499999999 40.597093, -73.995932 40.597579))"
1888,1500000US360470296004,360470296004,"Block Group 4, Census Tract 296, Kings County, New York",225,70,0,0,0,0,0,0,55,15,13,0,0,0,0,0,0,13,0,44,0,0,0,0,0,16,28,0,17,0,0,0,0,17,0,0,0,44,36,0,0,8,0,0,0,0,17,0,17,0,0,0,0,0,0,20,0,0,0,0,0,0,0,20,36047,047,"POLYGON ((-73.996608 40.598046, -73.99733999999999 40.598552, -73.995594 40.600233, -73.994823 40.599764, -73.994107 40.599333, -73.995932 40.597579, -73.996608 40.598046))"
1889,1500000US360470297001,360470297001,"Block Group 1, Census Tract 297, Kings County, New York",265,106,0,0,0,0,0,11,48,47,11,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,41,0,0,0,0,41,0,0,0,45,0,9,0,10,11,15,0,0,20,20,0,0,0,0,0,0,0,42,42,0,0,0,0,0,0,0,36047,047,"POLYGON ((-73.931647 40.680902, -73.931793 40.681634, -73.932086 40.6831, -73.92916099999999 40.683437, -73.92900899999999 40.682703, -73.928867 40.681971, -73.928727 40.681237, -73.931647 40.680902))"
1890,1500000US360470297002,360470297002,"Block Group 2, Census Tract 297, Kings County, New York",411,116,0,0,0,20,0,10,86,0,36,0,0,0,0,0,0,36,0,38,0,0,0,0,0,26,12,0,75,15,6,0,0,15,0,39,0,69,28,0,0,0,0,28,13,0,37,0,0,0,28,9,0,0,0,40,40,0,0,0,0,0,0,0,36047,047,"POLYGON ((-73.93435099999999 40.679564, -73.934395 40.679835, -73.93450799999999 40.680221, -73.93457099999999 40.680565, -73.931647 40.680902, -73.928727 40.681237, -73.928568 40.680507, -73.928651 40.679749, -73.929058 40.679277, -73.932897 40.679485, -73.93435099999999 40.679564))"
1891,1500000US360470297003,360470297003,"Block Group 3, Census Tract 297, Kings County, New York",258,10,0,0,0,0,0,0,10,0,45,0,0,0,0,0,0,45,0,35,0,0,0,0,0,20,15,0,0,0,0,0,0,0,0,0,0,50,0,10,0,30,0,0,0,10,38,0,21,17,0,0,0,0,0,80,68,12,0,0,0,0,0,0,36047,047,"POLYGON ((-73.931793 40.681634, -73.931647 40.680902, -73.93457099999999 40.680565, -73.934715 40.681298, -73.934862 40.682031, -73.935008 40.682764, -73.932086 40.6831, -73.931793 40.681634))"
1892,1500000US360470298001,360470298001,"Block Group 1, Census Tract 298, Kings County, New York",355,24,0,0,0,0,0,0,6,18,46,0,0,0,0,0,0,46,0,26,0,0,0,0,0,16,10,0,36,0,0,6,0,17,5,8,0,114,17,19,36,42,0,0,0,0,29,22,0,0,7,0,0,0,0,80,58,0,0,0,0,0,0,22,36047,047,"POLYGON ((-73.986059 40.600958, -73.98594199999999 40.600321, -73.985878 40.599958, -73.98760799999999 40.600973, -73.989808 40.602303, -73.988643 40.603421, -73.98747999999999 40.604539, -73.986847 40.605097, -73.98630299999999 40.602229, -73.986059 40.600958))"
1893,1500000US360470298002,360470298002,"Block Group 2, Census Tract 298, Kings County, New York",219,21,0,0,0,0,14,0,0,7,21,0,0,0,0,0,0,21,0,24,0,0,0,0,0,24,0,0,52,9,17,3,6,0,12,0,5,53,0,0,16,5,32,0,0,0,16,16,0,0,0,0,0,0,0,32,32,0,0,0,0,0,0,0,36047,047,"POLYGON ((-73.985266 40.596744, -73.98719199999999 40.597926, -73.988658 40.5988, -73.989395 40.599255, -73.98876899999999 40.599855, -73.988186 40.600412, -73.98760799999999 40.600973, -73.985878 40.599958, -73.98567 40.598909, -73.985491 40.59793, -73.985266 40.596744))"
1894,1500000US360470298003,360470298003,"Block Group 3, Census Tract 298, Kings County, New York",312,10,0,0,0,0,0,10,0,0,57,0,0,0,0,0,0,57,0,53,0,0,0,0,0,26,22,5,47,0,23,17,0,0,7,0,0,65,35,5,0,9,0,0,0,16,0,0,0,0,0,0,0,0,0,80,63,0,0,0,0,0,0,17,36047,047,"POLYGON ((-73.988186 40.600412, -73.98876899999999 40.599855, -73.989395 40.599255, -73.99159899999999 40.600581, -73.990972 40.601185, -73.99038999999999 40.601743, -73.989808 40.602303, -73.98760799999999 40.600973, -73.988186 40.600412))"
1895,1500000US360470299001,360470299001,"Block Group 1, Census Tract 299, Kings County, New York",388,65,0,0,0,0,0,0,37,28,105,0,0,0,0,0,5,100,0,81,0,0,0,0,0,28,48,5,48,0,8,0,8,7,0,25,0,53,13,32,0,8,0,0,0,0,15,0,0,5,10,0,0,0,0,21,8,0,13,0,0,0,0,0,36047,047,"POLYGON ((-73.924593 40.679032, -73.922505 40.678917, -73.921646 40.67887, -73.92181599999999 40.677019, -73.92659399999999 40.677278, -73.924593 40.679032))"
1896,1500000US360470299002,360470299002,"Block Group 2, Census Tract 299, Kings County, New York",320,96,0,0,0,27,18,0,29,22,88,0,6,0,18,0,8,56,0,60,26,5,0,8,16,0,5,0,53,6,19,4,6,6,0,12,0,0,0,0,0,0,0,0,0,0,19,4,0,15,0,0,0,0,0,4,4,0,0,0,0,0,0,0,36047,047,"POLYGON ((-73.929058 40.679277, -73.927356 40.679183, -73.92526599999999 40.679073, -73.924593 40.679032, -73.92659399999999 40.677278, -73.927532 40.677337, -73.92822699999999 40.677378, -73.930318 40.677351, -73.93003399999999 40.678304, -73.929058 40.679277))"
1897,1500000US360470300001,360470300001,"Block Group 1, Census Tract 300, Kings County, New York",548,85,0,0,0,35,0,20,23,7,72,0,0,0,0,0,7,65,0,84,0,0,0,0,0,0,84,0,81,0,0,39,5,21,16,0,0,93,7,72,14,0,0,0,0,0,35,13,22,0,0,0,0,0,0,98,90,8,0,0,0,0,0,0,36047,047,"POLYGON ((-73.991163 40.597554, -73.993363 40.598889, -73.99159899999999 40.600581, -73.989395 40.599255, -73.988658 40.5988, -73.990421 40.597104, -73.991163 40.597554))"
1898,1500000US360470300002,360470300002,"Block Group 2, Census Tract 300, Kings County, New York",251,11,0,0,0,0,0,0,4,7,18,0,0,0,0,0,0,18,0,47,1,0,0,0,0,7,39,0,17,0,0,0,0,7,10,0,0,40,7,0,0,13,0,20,0,0,17,17,0,0,0,0,0,0,0,101,96,0,0,0,0,0,0,5,36047,047,"POLYGON ((-73.986763 40.594894, -73.987505 40.595342, -73.98822299999999 40.595776, -73.988964 40.596223, -73.990421 40.597104, -73.988658 40.5988, -73.98719199999999 40.597926, -73.985266 40.596744, -73.985201 40.596398, -73.984678 40.593659, -73.986019 40.594446, -73.986763 40.594894))"
1899,1500000US360470301001,360470301001,"Block Group 1, Census Tract 301, Kings County, New York",295,107,0,0,29,0,0,0,22,56,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,16,11,17,21,0,0,8,0,0,13,0,0,56,0,30,17,9,0,0,0,0,7,0,7,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,36047,047,"POLYGON ((-73.913696 40.676495, -73.913585 40.677672, -73.91355899999999 40.678427, -73.910799 40.678278, -73.910814 40.677521, -73.910926 40.676345, -73.913696 40.676495))"
1900,1500000US360470301002,360470301002,"Block Group 2, Census Tract 301, Kings County, New York",148,20,0,0,0,0,0,0,9,11,15,0,0,0,0,0,0,15,0,10,0,0,0,0,0,0,10,0,33,0,0,22,0,11,0,0,0,70,10,9,9,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36047,047,"POLYGON ((-73.913696 40.676495, -73.915544 40.676596, -73.916465 40.676647, -73.91630099999999 40.678577, -73.91355899999999 40.678427, -73.913585 40.677672, -73.913696 40.676495))"
1901,1500000US360470301003,360470301003,"Block Group 3, Census Tract 301, Kings County, New York",216,76,0,0,0,0,0,0,39,37,42,0,0,0,0,0,9,33,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,42,11,20,11,0,0,0,0,0,11,11,0,0,0,0,0,0,0,31,31,0,0,0,0,0,0,0,36047,047,"POLYGON ((-73.921646 40.67887, -73.91905 40.678729, -73.91630099999999 40.678577, -73.916465 40.676647, -73.917395 40.67676, -73.919219 40.676886, -73.92181599999999 40.677019, -73.921646 40.67887))"
1902,1500000US360470302001,360470302001,"Block Group 1, Census Tract 302, Kings County, New York",292,44,0,0,0,9,0,0,26,9,30,0,0,0,0,0,0,30,0,37,0,0,0,7,0,0,30,0,25,0,0,0,0,18,7,0,0,47,0,7,7,7,26,0,0,0,49,21,28,0,0,0,0,0,0,60,45,0,0,0,0,0,0,15,36047,047,"POLYGON ((-73.99384499999999 40.596141, -73.99522499999999 40.597093, -73.993363 40.598889, -73.991163 40.597554, -73.990421 40.597104, -73.992389 40.595211, -73.993134 40.595661, -73.99384499999999 40.596141))"
1903,1500000US360470302002,360470302002,"Block Group 2, Census Tract 302, Kings County, New York",393,31,0,0,0,0,0,0,24,7,25,0,0,0,0,0,0,25,0,68,0,0,0,0,0,23,45,0,38,28,0,0,0,0,10,0,0,48,33,0,15,0,0,0,0,0,42,9,22,11,0,0,0,0,0,141,116,25,0,0,0,0,0,0,36047,047,"POLYGON ((-73.99019 40.593882, -73.990932 40.594333, -73.992389 40.595211, -73.990421 40.597104, -73.988964 40.596223, -73.98822299999999 40.595776, -73.99019 40.593882))"
1904,1500000US360470302003,360470302003,"Block Group 3, Census Tract 302, Kings County, New York",182,8,0,0,0,0,0,0,8,0,51,0,0,0,0,0,0,51,0,36,0,0,0,0,0,29,7,0,16,0,0,8,8,0,0,0,0,44,19,17,8,0,0,0,0,0,13,13,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,36047,047,"POLYGON ((-73.986763 40.594894, -73.986019 40.594446, -73.987988 40.592553, -73.988731 40.593002, -73.989475 40.593451, -73.99019 40.593882, -73.98822299999999 40.595776, -73.987505 40.595342, -73.986763 40.594894))"
1905,1500000US360470303001,360470303001,"Block Group 1, Census Tract 303, Kings County, New York",422,70,0,0,0,0,0,0,36,34,162,0,0,0,14,0,0,148,0,49,0,0,0,9,0,0,40,0,40,0,0,9,15,16,0,0,0,86,0,69,0,17,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36047,047,"POLYGON ((-73.91391999999999 40.67413, -73.91400399999999 40.67324, -73.91677299999999 40.67339, -73.91668899999999 40.67428, -73.916465 40.676647, -73.915544 40.676596, -73.913696 40.676495, -73.91384599999999 40.674908, -73.91391999999999 40.67413))"
1906,1500000US360470303002,360470303002,"Block Group 2, Census Tract 303, Kings County, New York",389,99,0,0,0,0,0,28,71,0,56,0,0,0,15,0,10,31,0,77,0,32,14,0,12,0,19,0,25,18,0,7,0,0,0,0,0,114,81,20,13,0,0,0,0,0,18,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36047,047,"POLYGON ((-73.91938499999999 40.675213, -73.919455 40.674438, -73.919541 40.673542, -73.92213199999999 40.673684, -73.922049 40.674574, -73.92190099999999 40.676131, -73.92181599999999 40.677019, -73.919219 40.676886, -73.91931199999999 40.675989, -73.91938499999999 40.675213))"
1907,1500000US360470303003,360470303003,"Block Group 3, Census Tract 303, Kings County, New York",536,203,0,0,6,7,0,0,190,0,207,49,17,28,0,0,0,113,0,39,0,0,0,16,0,10,13,0,22,0,0,0,22,0,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,36047,047,"POLYGON ((-73.916465 40.676647, -73.91668899999999 40.67428, -73.91677299999999 40.67339, -73.919541 40.673542, -73.919455 40.674438, -73.91938499999999 40.675213, -73.91931199999999 40.675989, -73.919219 40.676886, -73.917395 40.67676, -73.916465 40.676647))"
1908,1500000US360470304000,360470304000,"Block Group 0, Census Tract 304, Kings County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36047,047,"POLYGON ((-74.001894970981 40.591595219226, -74.00095 40.592514, -73.998289 40.593573, -73.999951 40.591637, -73.998031 40.588466, -74.000484 40.587377, -74.00635038850339 40.58476690109129, -74.0015913294824 40.59068429325929, -74.001894970981 40.591595219226))"
1909,1500000US360470304001,360470304001,"Block Group 1, Census Tract 304, Kings County, New York",197,43,0,0,0,0,0,0,28,15,15,0,0,0,0,0,0,15,0,30,0,0,0,0,16,6,8,0,34,0,0,0,6,7,13,8,0,27,10,0,17,0,0,0,0,0,39,39,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,36047,047,"POLYGON ((-73.993465 40.591271, -73.992578 40.591678, -73.99019 40.593882, -73.989475 40.593451, -73.988731 40.593002, -73.987988 40.592553, -73.989621 40.590982, -73.990364 40.591432, -73.991539 40.590391, -73.992558 40.589922, -73.993758 40.590332, -73.998031 40.588466, -73.999951 40.591637, -73.998289 40.593573, -73.99736799999999 40.593974, -73.996194 40.593992, -73.99524699999999 40.593173, -73.99458799999999 40.592548, -73.993465 40.591271))"
1910,1500000US360470304002,360470304002,"Block Group 2, Census Tract 304, Kings County, New York",441,116,0,0,7,16,0,0,74,19,145,0,9,7,8,0,63,58,0,40,14,0,0,0,5,8,13,0,0,0,0,0,0,0,0,0,0,85,12,39,4,30,0,0,0,0,55,10,7,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36047,047,"POLYGON ((-73.99428999999999 40.593619, -73.99524699999999 40.593173, -73.996194 40.593992, -73.99530799999999 40.594428, -73.995499 40.594594, -73.996747 40.595643, -73.99522499999999 40.597093, -73.99384499999999 40.596141, -73.993134 40.595661, -73.992389 40.595211, -73.994021 40.593645, -73.99420599999999 40.593534, -73.99428999999999 40.593619))"
1911,1500000US360470304003,360470304003,"Block Group 3, Census Tract 304, Kings County, New York",338,54,0,0,0,0,8,0,46,0,37,0,0,0,0,0,0,23,14,64,21,0,19,0,0,24,0,0,33,0,19,0,0,0,14,0,0,99,24,17,34,22,2,0,0,0,14,0,14,0,0,0,0,0,0,37,37,0,0,0,0,0,0,0,36047,047,"POLYGON ((-73.992578 40.591678, -73.993465 40.591271, -73.99458799999999 40.592548, -73.99524699999999 40.593173, -73.99428999999999 40.593619, -73.99420599999999 40.593534, -73.994021 40.593645, -73.992389 40.595211, -73.990932 40.594333, -73.99019 40.593882, -73.992578 40.591678))"
1912,1500000US360470305001,360470305001,"Block Group 1, Census Tract 305, Kings County, New York",260,49,0,0,0,0,0,0,49,0,34,0,0,0,0,0,0,34,0,32,0,0,0,0,20,2,10,0,14,0,0,0,0,0,0,14,0,37,3,4,16,0,0,14,0,0,42,24,14,0,4,0,0,0,0,52,3,0,49,0,0,0,0,0,36047,047,"POLYGON ((-73.959124 40.677514, -73.96222899999999 40.678166, -73.961957 40.678934, -73.96168 40.679702, -73.96131199999999 40.680456, -73.958292 40.679831, -73.95602199999999 40.679359, -73.95528999999999 40.679202, -73.955167 40.678571, -73.955195 40.678343, -73.95547499999999 40.677576, -73.955749 40.676807, -73.956833 40.677034, -73.959124 40.677514))"
1913,1500000US360470305002,360470305002,"Block Group 2, Census Tract 305, Kings County, New York",621,117,0,0,0,0,0,0,117,0,29,0,0,0,15,0,0,14,0,135,0,0,0,54,62,0,19,0,25,0,0,0,0,0,0,25,0,7,0,0,0,7,0,0,0,0,181,0,43,86,0,39,13,0,0,127,84,43,0,0,0,0,0,0,36047,047,"POLYGON ((-73.956069 40.675928, -73.957149 40.676154, -73.95943299999999 40.676633, -73.962547 40.677287, -73.96222899999999 40.678166, -73.959124 40.677514, -73.956833 40.677034, -73.955749 40.676807, -73.956069 40.675928))"
1914,1500000US360470305003,360470305003,"Block Group 3, Census Tract 305, Kings County, New York",843,62,0,0,0,0,0,0,62,0,48,0,0,0,0,0,0,48,0,81,0,0,0,0,0,30,13,38,125,0,17,9,0,50,35,14,0,192,57,0,9,15,99,0,12,0,14,0,0,0,0,14,0,0,0,321,88,164,57,12,0,0,0,0,36047,047,"POLYGON ((-73.95943299999999 40.676633, -73.957149 40.676154, -73.956069 40.675928, -73.956386 40.67505, -73.957487 40.675281, -73.95975799999999 40.675756, -73.96286499999999 40.676406, -73.962547 40.677287, -73.95943299999999 40.676633))"
1915,1500000US360470305004,360470305004,"Block Group 4, Census Tract 305, Kings County, New York",578,39,0,0,0,0,0,0,0,39,77,0,0,0,0,0,0,47,30,42,0,0,0,29,0,0,13,0,58,0,0,0,46,0,12,0,0,90,63,12,0,0,15,0,0,0,78,29,14,22,0,0,0,13,0,194,151,30,13,0,0,0,0,0,36047,047,"POLYGON ((-73.957802 40.674398, -73.96007399999999 40.674878, -73.963183 40.675529, -73.96286499999999 40.676406, -73.95975799999999 40.675756, -73.957487 40.675281, -73.956386 40.67505, -73.95670299999999 40.674171, -73.957802 40.674398))"
1916,1500000US360470306001,360470306001,"Block Group 1, Census Tract 306, Kings County, New York",334,33,0,0,0,0,0,0,19,14,47,0,0,0,0,0,0,47,0,73,0,0,0,13,11,8,29,12,38,0,2,4,0,4,11,4,13,41,11,14,10,0,0,6,0,0,36,20,16,0,0,0,0,0,0,66,62,0,0,0,0,0,0,4,36047,047,"POLYGON ((-73.987421 40.589651, -73.988163 40.590101, -73.989621 40.590982, -73.987988 40.592553, -73.986019 40.594446, -73.984678 40.593659, -73.98464 40.593552, -73.98420399999999 40.591166, -73.983803 40.589042, -73.983723 40.588619, -73.984505 40.58789, -73.987421 40.589651))"
1917,1500000US360470307001,360470307001,"Block Group 1, Census Tract 307, Kings County, New York",862,172,0,0,20,18,16,0,92,26,217,0,29,81,73,23,0,11,0,177,74,29,51,12,11,0,0,0,171,153,18,0,0,0,0,0,0,85,78,7,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,24,24,0,0,0,0,0,0,0,36047,047,"POLYGON ((-73.925395 40.674759, -73.92776099999999 40.674887, -73.927615 40.676444, -73.925246 40.676314, -73.924831 40.676293, -73.92499599999999 40.674736, -73.925395 40.674759))"
1918,1500000US360470307002,360470307002,"Block Group 2, Census Tract 307, Kings County, New York",465,124,0,0,32,0,0,16,76,0,139,0,0,29,8,29,0,73,0,56,32,0,24,0,0,0,0,0,17,17,0,0,0,0,0,0,0,113,74,14,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,36047,047,"POLYGON ((-73.922049 40.674574, -73.92499599999999 40.674736, -73.924831 40.676293, -73.92190099999999 40.676131, -73.922049 40.674574))"
1919,1500000US360470307003,360470307003,"Block Group 3, Census Tract 307, Kings County, New York",415,93,0,0,16,31,0,0,27,19,65,0,0,0,0,0,0,65,0,113,0,0,11,0,0,22,80,0,19,0,0,10,9,0,0,0,0,60,0,0,11,38,0,11,0,0,0,0,0,0,0,0,0,0,0,65,56,0,0,9,0,0,0,0,36047,047,"POLYGON ((-73.92776099999999 40.674887, -73.925395 40.674759, -73.92499599999999 40.674736, -73.922049 40.674574, -73.92213199999999 40.673684, -73.925082 40.673844, -73.92784 40.673996, -73.930615 40.674147, -73.93052999999999 40.675039, -73.93045699999999 40.675818, -73.93038299999999 40.676597, -73.930318 40.677351, -73.92822699999999 40.677378, -73.927532 40.677337, -73.92659399999999 40.677278, -73.92181599999999 40.677019, -73.92190099999999 40.676131, -73.924831 40.676293, -73.925246 40.676314, -73.927615 40.676444, -73.92776099999999 40.674887))"
1920,1500000US360470308001,360470308001,"Block Group 1, Census Tract 308, Kings County, New York",459,39,0,0,0,0,0,0,20,19,80,0,0,6,0,5,6,63,0,80,0,4,0,15,11,32,18,0,60,12,17,0,0,0,0,18,13,72,15,4,10,22,0,21,0,0,55,55,0,0,0,0,0,0,0,73,58,15,0,0,0,0,0,0,36047,047,"POLYGON ((-73.974563 40.583124, -73.980839 40.583314, -73.984928 40.584596, -73.986276 40.58448, -73.987084 40.584619, -73.98741799999999 40.585117, -73.985394 40.587032, -73.984505 40.58789, -73.983723 40.588619, -73.983803 40.589042, -73.98109 40.589359, -73.97847999999999 40.589654, -73.978745 40.592729, -73.97821999999999 40.592601, -73.97767999999999 40.592106, -73.977514 40.591136, -73.975571 40.589948, -73.974217 40.590111, -73.974227 40.588706, -73.974368 40.5865, -73.97440999999999 40.585758, -73.974563 40.583124))"
1921,1500000US360470309001,360470309001,"Block Group 1, Census Tract 309, Kings County, New York",402,119,0,0,0,5,0,0,76,38,73,0,0,2,5,0,14,52,0,108,42,0,8,40,0,3,15,0,80,36,0,22,22,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,0,0,0,36047,047,"POLYGON ((-73.93045699999999 40.675818, -73.93322599999999 40.675969, -73.935997 40.676121, -73.935923 40.676895, -73.935857 40.677612, -73.933086 40.677462, -73.930318 40.677351, -73.93038299999999 40.676597, -73.93045699999999 40.675818))"
1922,1500000US360470309002,360470309002,"Block Group 2, Census Tract 309, Kings County, New York",195,17,0,0,0,0,0,0,17,0,22,0,0,0,0,0,0,16,6,65,0,0,0,0,0,3,62,0,12,0,0,0,0,0,12,0,0,25,8,0,10,0,0,0,0,7,15,15,0,0,0,0,0,0,0,39,24,15,0,0,0,0,0,0,36047,047,"POLYGON ((-73.93338299999999 40.674302, -73.93329799999999 40.67519, -73.936078 40.675335, -73.935997 40.676121, -73.93322599999999 40.675969, -73.93045699999999 40.675818, -73.93052999999999 40.675039, -73.930615 40.674147, -73.93338299999999 40.674302))"
1923,1500000US360470311001,360470311001,"Block Group 1, Census Tract 311, Kings County, New York",218,30,0,0,0,0,0,0,30,0,23,0,0,0,0,0,0,23,0,59,0,0,0,0,0,0,59,0,28,0,0,0,16,0,12,0,0,37,19,0,18,0,0,0,0,0,32,0,0,23,0,9,0,0,0,9,9,0,0,0,0,0,0,0,36047,047,"POLYGON ((-73.935857 40.677612, -73.935923 40.676895, -73.935997 40.676121, -73.936078 40.675335, -73.938841 40.675493, -73.938768 40.676272, -73.938695 40.67705, -73.938609 40.67777, -73.937911 40.677736, -73.935857 40.677612))"
1924,1500000US360470311002,360470311002,"Block Group 2, Census Tract 311, Kings County, New York",296,48,0,0,0,0,0,0,41,7,43,0,0,0,0,0,0,43,0,68,9,0,9,0,0,24,26,0,62,17,0,0,0,12,0,20,13,42,0,24,0,0,12,6,0,0,12,12,0,0,0,0,0,0,0,21,21,0,0,0,0,0,0,0,36047,047,"POLYGON ((-73.938895 40.674599, -73.941694 40.674748, -73.941535 40.676421, -73.938768 40.676272, -73.938841 40.675493, -73.938895 40.674599))"
1925,1500000US360470311003,360470311003,"Block Group 3, Census Tract 311, Kings County, New York",341,56,0,0,0,0,0,0,56,0,48,0,0,0,0,0,0,48,0,44,26,0,0,0,0,0,0,18,33,0,0,9,0,8,15,0,1,75,28,0,0,0,11,18,0,18,29,0,29,0,0,0,0,0,0,56,37,10,9,0,0,0,0,0,36047,047,"POLYGON ((-73.941463 40.6772, -73.94138099999999 40.678073, -73.93982799999999 40.67799, -73.938609 40.67777, -73.938695 40.67705, -73.938768 40.676272, -73.941535 40.676421, -73.941463 40.6772))"
